face,i,j,center_x_mm,center_y_mm,center_z_mm,orientation
bottom(z=0),34,9,3450.0,950.0,100.0,+z
bottom(z=0),34,10,3450.0,1050.0,100.0,+z
bottom(z=0),34,11,3450.0,1150.0,100.0,+z
bottom(z=0),34,12,3450.0,1250.0,100.0,+z
bottom(z=0),34,13,3450.0,1350.0,100.0,+z
bottom(z=0),34,14,3450.0,1450.0,100.0,+z
bottom(z=0),34,15,3450.0,1550.0,100.0,+z
bottom(z=0),34,16,3450.0,1650.0,100.0,+z
bottom(z=0),34,17,3450.0,1750.0,100.0,+z
bottom(z=0),34,18,3450.0,1850.0,100.0,+z
bottom(z=0),34,19,3450.0,1950.0,100.0,+z
bottom(z=0),34,20,3450.0,2050.0,100.0,+z
bottom(z=0),34,21,3450.0,2150.0,100.0,+z
bottom(z=0),34,22,3450.0,2250.0,100.0,+z
bottom(z=0),34,23,3450.0,2350.0,100.0,+z
bottom(z=0),34,24,3450.0,2450.0,100.0,+z
bottom(z=0),34,25,3450.0,2550.0,100.0,+z
bottom(z=0),34,26,3450.0,2650.0,100.0,+z
bottom(z=0),34,27,3450.0,2750.0,100.0,+z
bottom(z=0),34,28,3450.0,2850.0,100.0,+z
bottom(z=0),34,29,3450.0,2950.0,100.0,+z
bottom(z=0),34,30,3450.0,3050.0,100.0,+z
bottom(z=0),34,31,3450.0,3150.0,100.0,+z
bottom(z=0),34,32,3450.0,3250.0,100.0,+z
bottom(z=0),34,33,3450.0,3350.0,100.0,+z
bottom(z=0),34,34,3450.0,3450.0,100.0,+z
bottom(z=0),34,35,3450.0,3550.0,100.0,+z
bottom(z=0),34,36,3450.0,3650.0,100.0,+z
bottom(z=0),34,37,3450.0,3750.0,100.0,+z
bottom(z=0),34,38,3450.0,3850.0,100.0,+z
bottom(z=0),34,39,3450.0,3950.0,100.0,+z
bottom(z=0),34,40,3450.0,4050.0,100.0,+z
bottom(z=0),34,41,3450.0,4150.0,100.0,+z
bottom(z=0),34,42,3450.0,4250.0,100.0,+z
bottom(z=0),34,43,3450.0,4350.0,100.0,+z
bottom(z=0),34,44,3450.0,4450.0,100.0,+z
bottom(z=0),34,45,3450.0,4550.0,100.0,+z
bottom(z=0),34,46,3450.0,4650.0,100.0,+z
bottom(z=0),34,47,3450.0,4750.0,100.0,+z
bottom(z=0),34,48,3450.0,4850.0,100.0,+z
bottom(z=0),34,49,3450.0,4950.0,100.0,+z
bottom(z=0),34,50,3450.0,5050.0,100.0,+z
bottom(z=0),34,51,3450.0,5150.0,100.0,+z
bottom(z=0),34,52,3450.0,5250.0,100.0,+z
bottom(z=0),34,53,3450.0,5350.0,100.0,+z
bottom(z=0),34,54,3450.0,5450.0,100.0,+z
bottom(z=0),34,55,3450.0,5550.0,100.0,+z
bottom(z=0),34,56,3450.0,5650.0,100.0,+z
bottom(z=0),34,57,3450.0,5750.0,100.0,+z
bottom(z=0),34,58,3450.0,5850.0,100.0,+z
bottom(z=0),34,59,3450.0,5950.0,100.0,+z
bottom(z=0),34,60,3450.0,6050.0,100.0,+z
bottom(z=0),34,61,3450.0,6150.0,100.0,+z
bottom(z=0),34,62,3450.0,6250.0,100.0,+z
bottom(z=0),34,63,3450.0,6350.0,100.0,+z
bottom(z=0),34,64,3450.0,6450.0,100.0,+z
bottom(z=0),34,65,3450.0,6550.0,100.0,+z
bottom(z=0),34,66,3450.0,6650.0,100.0,+z
bottom(z=0),34,67,3450.0,6750.0,100.0,+z
bottom(z=0),34,68,3450.0,6850.0,100.0,+z
bottom(z=0),34,69,3450.0,6950.0,100.0,+z
bottom(z=0),34,70,3450.0,7050.0,100.0,+z
bottom(z=0),34,71,3450.0,7150.0,100.0,+z
bottom(z=0),34,72,3450.0,7250.0,100.0,+z
bottom(z=0),34,73,3450.0,7350.0,100.0,+z
bottom(z=0),34,74,3450.0,7450.0,100.0,+z
bottom(z=0),35,0,3550.0,50.0,100.0,+z
bottom(z=0),35,1,3550.0,150.0,100.0,+z
bottom(z=0),35,2,3550.0,250.0,100.0,+z
bottom(z=0),35,3,3550.0,350.0,100.0,+z
bottom(z=0),35,4,3550.0,450.0,100.0,+z
bottom(z=0),35,5,3550.0,550.0,100.0,+z
bottom(z=0),35,6,3550.0,650.0,100.0,+z
bottom(z=0),35,7,3550.0,750.0,100.0,+z
bottom(z=0),35,8,3550.0,850.0,100.0,+z
bottom(z=0),35,9,3550.0,950.0,100.0,+z
bottom(z=0),35,10,3550.0,1050.0,100.0,+z
bottom(z=0),35,11,3550.0,1150.0,100.0,+z
bottom(z=0),35,12,3550.0,1250.0,100.0,+z
bottom(z=0),35,13,3550.0,1350.0,100.0,+z
bottom(z=0),35,14,3550.0,1450.0,100.0,+z
bottom(z=0),35,15,3550.0,1550.0,100.0,+z
bottom(z=0),35,16,3550.0,1650.0,100.0,+z
bottom(z=0),35,17,3550.0,1750.0,100.0,+z
bottom(z=0),35,18,3550.0,1850.0,100.0,+z
bottom(z=0),35,19,3550.0,1950.0,100.0,+z
bottom(z=0),35,20,3550.0,2050.0,100.0,+z
bottom(z=0),35,21,3550.0,2150.0,100.0,+z
bottom(z=0),35,22,3550.0,2250.0,100.0,+z
bottom(z=0),35,23,3550.0,2350.0,100.0,+z
bottom(z=0),35,24,3550.0,2450.0,100.0,+z
bottom(z=0),35,25,3550.0,2550.0,100.0,+z
bottom(z=0),35,26,3550.0,2650.0,100.0,+z
bottom(z=0),35,27,3550.0,2750.0,100.0,+z
bottom(z=0),35,28,3550.0,2850.0,100.0,+z
bottom(z=0),35,29,3550.0,2950.0,100.0,+z
bottom(z=0),35,30,3550.0,3050.0,100.0,+z
bottom(z=0),35,31,3550.0,3150.0,100.0,+z
bottom(z=0),35,32,3550.0,3250.0,100.0,+z
bottom(z=0),35,33,3550.0,3350.0,100.0,+z
bottom(z=0),35,34,3550.0,3450.0,100.0,+z
bottom(z=0),35,35,3550.0,3550.0,100.0,+z
bottom(z=0),35,36,3550.0,3650.0,100.0,+z
bottom(z=0),35,37,3550.0,3750.0,100.0,+z
bottom(z=0),35,38,3550.0,3850.0,100.0,+z
bottom(z=0),35,39,3550.0,3950.0,100.0,+z
bottom(z=0),35,40,3550.0,4050.0,100.0,+z
bottom(z=0),35,41,3550.0,4150.0,100.0,+z
bottom(z=0),35,42,3550.0,4250.0,100.0,+z
bottom(z=0),35,43,3550.0,4350.0,100.0,+z
bottom(z=0),35,44,3550.0,4450.0,100.0,+z
bottom(z=0),35,45,3550.0,4550.0,100.0,+z
bottom(z=0),35,46,3550.0,4650.0,100.0,+z
bottom(z=0),35,47,3550.0,4750.0,100.0,+z
bottom(z=0),35,48,3550.0,4850.0,100.0,+z
bottom(z=0),35,49,3550.0,4950.0,100.0,+z
bottom(z=0),35,50,3550.0,5050.0,100.0,+z
bottom(z=0),35,51,3550.0,5150.0,100.0,+z
bottom(z=0),35,52,3550.0,5250.0,100.0,+z
bottom(z=0),35,53,3550.0,5350.0,100.0,+z
bottom(z=0),35,54,3550.0,5450.0,100.0,+z
bottom(z=0),35,55,3550.0,5550.0,100.0,+z
bottom(z=0),35,56,3550.0,5650.0,100.0,+z
bottom(z=0),35,57,3550.0,5750.0,100.0,+z
bottom(z=0),35,58,3550.0,5850.0,100.0,+z
bottom(z=0),35,59,3550.0,5950.0,100.0,+z
bottom(z=0),35,60,3550.0,6050.0,100.0,+z
bottom(z=0),35,61,3550.0,6150.0,100.0,+z
bottom(z=0),35,62,3550.0,6250.0,100.0,+z
bottom(z=0),35,63,3550.0,6350.0,100.0,+z
bottom(z=0),35,64,3550.0,6450.0,100.0,+z
bottom(z=0),35,65,3550.0,6550.0,100.0,+z
bottom(z=0),35,66,3550.0,6650.0,100.0,+z
bottom(z=0),35,67,3550.0,6750.0,100.0,+z
bottom(z=0),35,68,3550.0,6850.0,100.0,+z
bottom(z=0),35,69,3550.0,6950.0,100.0,+z
bottom(z=0),35,70,3550.0,7050.0,100.0,+z
bottom(z=0),35,71,3550.0,7150.0,100.0,+z
bottom(z=0),35,72,3550.0,7250.0,100.0,+z
bottom(z=0),35,73,3550.0,7350.0,100.0,+z
bottom(z=0),35,74,3550.0,7450.0,100.0,+z
bottom(z=0),36,0,3650.0,50.0,100.0,+z
bottom(z=0),36,1,3650.0,150.0,100.0,+z
bottom(z=0),36,2,3650.0,250.0,100.0,+z
bottom(z=0),36,3,3650.0,350.0,100.0,+z
bottom(z=0),36,4,3650.0,450.0,100.0,+z
bottom(z=0),36,5,3650.0,550.0,100.0,+z
bottom(z=0),36,6,3650.0,650.0,100.0,+z
bottom(z=0),36,7,3650.0,750.0,100.0,+z
bottom(z=0),36,8,3650.0,850.0,100.0,+z
bottom(z=0),36,9,3650.0,950.0,100.0,+z
bottom(z=0),36,10,3650.0,1050.0,100.0,+z
bottom(z=0),36,11,3650.0,1150.0,100.0,+z
bottom(z=0),36,12,3650.0,1250.0,100.0,+z
bottom(z=0),36,13,3650.0,1350.0,100.0,+z
bottom(z=0),36,14,3650.0,1450.0,100.0,+z
bottom(z=0),36,15,3650.0,1550.0,100.0,+z
bottom(z=0),36,16,3650.0,1650.0,100.0,+z
bottom(z=0),36,17,3650.0,1750.0,100.0,+z
bottom(z=0),36,18,3650.0,1850.0,100.0,+z
bottom(z=0),36,19,3650.0,1950.0,100.0,+z
bottom(z=0),36,20,3650.0,2050.0,100.0,+z
bottom(z=0),36,21,3650.0,2150.0,100.0,+z
bottom(z=0),36,22,3650.0,2250.0,100.0,+z
bottom(z=0),36,23,3650.0,2350.0,100.0,+z
bottom(z=0),36,24,3650.0,2450.0,100.0,+z
bottom(z=0),36,25,3650.0,2550.0,100.0,+z
bottom(z=0),36,26,3650.0,2650.0,100.0,+z
bottom(z=0),36,27,3650.0,2750.0,100.0,+z
bottom(z=0),36,28,3650.0,2850.0,100.0,+z
bottom(z=0),36,29,3650.0,2950.0,100.0,+z
bottom(z=0),36,30,3650.0,3050.0,100.0,+z
bottom(z=0),36,31,3650.0,3150.0,100.0,+z
bottom(z=0),36,32,3650.0,3250.0,100.0,+z
bottom(z=0),36,33,3650.0,3350.0,100.0,+z
bottom(z=0),36,34,3650.0,3450.0,100.0,+z
bottom(z=0),36,35,3650.0,3550.0,100.0,+z
bottom(z=0),36,36,3650.0,3650.0,100.0,+z
bottom(z=0),36,37,3650.0,3750.0,100.0,+z
bottom(z=0),36,38,3650.0,3850.0,100.0,+z
bottom(z=0),36,39,3650.0,3950.0,100.0,+z
bottom(z=0),36,40,3650.0,4050.0,100.0,+z
bottom(z=0),36,41,3650.0,4150.0,100.0,+z
bottom(z=0),36,42,3650.0,4250.0,100.0,+z
bottom(z=0),36,43,3650.0,4350.0,100.0,+z
bottom(z=0),36,44,3650.0,4450.0,100.0,+z
bottom(z=0),36,45,3650.0,4550.0,100.0,+z
bottom(z=0),36,46,3650.0,4650.0,100.0,+z
bottom(z=0),36,47,3650.0,4750.0,100.0,+z
bottom(z=0),36,48,3650.0,4850.0,100.0,+z
bottom(z=0),36,49,3650.0,4950.0,100.0,+z
bottom(z=0),36,50,3650.0,5050.0,100.0,+z
bottom(z=0),36,51,3650.0,5150.0,100.0,+z
bottom(z=0),36,52,3650.0,5250.0,100.0,+z
bottom(z=0),36,53,3650.0,5350.0,100.0,+z
bottom(z=0),36,54,3650.0,5450.0,100.0,+z
bottom(z=0),36,55,3650.0,5550.0,100.0,+z
bottom(z=0),36,56,3650.0,5650.0,100.0,+z
bottom(z=0),36,57,3650.0,5750.0,100.0,+z
bottom(z=0),36,58,3650.0,5850.0,100.0,+z
bottom(z=0),36,59,3650.0,5950.0,100.0,+z
bottom(z=0),36,60,3650.0,6050.0,100.0,+z
bottom(z=0),36,61,3650.0,6150.0,100.0,+z
bottom(z=0),36,62,3650.0,6250.0,100.0,+z
bottom(z=0),36,63,3650.0,6350.0,100.0,+z
bottom(z=0),36,64,3650.0,6450.0,100.0,+z
bottom(z=0),36,65,3650.0,6550.0,100.0,+z
bottom(z=0),36,66,3650.0,6650.0,100.0,+z
bottom(z=0),36,67,3650.0,6750.0,100.0,+z
bottom(z=0),36,68,3650.0,6850.0,100.0,+z
bottom(z=0),36,69,3650.0,6950.0,100.0,+z
bottom(z=0),36,70,3650.0,7050.0,100.0,+z
bottom(z=0),36,71,3650.0,7150.0,100.0,+z
bottom(z=0),36,72,3650.0,7250.0,100.0,+z
bottom(z=0),36,73,3650.0,7350.0,100.0,+z
bottom(z=0),36,74,3650.0,7450.0,100.0,+z
bottom(z=0),37,0,3750.0,50.0,100.0,+z
bottom(z=0),37,1,3750.0,150.0,100.0,+z
bottom(z=0),37,2,3750.0,250.0,100.0,+z
bottom(z=0),37,3,3750.0,350.0,100.0,+z
bottom(z=0),37,4,3750.0,450.0,100.0,+z
bottom(z=0),37,5,3750.0,550.0,100.0,+z
bottom(z=0),37,6,3750.0,650.0,100.0,+z
bottom(z=0),37,7,3750.0,750.0,100.0,+z
bottom(z=0),37,8,3750.0,850.0,100.0,+z
bottom(z=0),37,9,3750.0,950.0,100.0,+z
bottom(z=0),37,10,3750.0,1050.0,100.0,+z
bottom(z=0),37,11,3750.0,1150.0,100.0,+z
bottom(z=0),37,12,3750.0,1250.0,100.0,+z
bottom(z=0),37,13,3750.0,1350.0,100.0,+z
bottom(z=0),37,14,3750.0,1450.0,100.0,+z
bottom(z=0),37,15,3750.0,1550.0,100.0,+z
bottom(z=0),37,16,3750.0,1650.0,100.0,+z
bottom(z=0),37,17,3750.0,1750.0,100.0,+z
bottom(z=0),37,18,3750.0,1850.0,100.0,+z
bottom(z=0),37,19,3750.0,1950.0,100.0,+z
bottom(z=0),37,20,3750.0,2050.0,100.0,+z
bottom(z=0),37,21,3750.0,2150.0,100.0,+z
bottom(z=0),37,22,3750.0,2250.0,100.0,+z
bottom(z=0),37,23,3750.0,2350.0,100.0,+z
bottom(z=0),37,24,3750.0,2450.0,100.0,+z
bottom(z=0),37,25,3750.0,2550.0,100.0,+z
bottom(z=0),37,26,3750.0,2650.0,100.0,+z
bottom(z=0),37,27,3750.0,2750.0,100.0,+z
bottom(z=0),37,28,3750.0,2850.0,100.0,+z
bottom(z=0),37,29,3750.0,2950.0,100.0,+z
bottom(z=0),37,30,3750.0,3050.0,100.0,+z
bottom(z=0),37,31,3750.0,3150.0,100.0,+z
bottom(z=0),37,32,3750.0,3250.0,100.0,+z
bottom(z=0),37,33,3750.0,3350.0,100.0,+z
bottom(z=0),37,34,3750.0,3450.0,100.0,+z
bottom(z=0),37,35,3750.0,3550.0,100.0,+z
bottom(z=0),37,36,3750.0,3650.0,100.0,+z
bottom(z=0),37,37,3750.0,3750.0,100.0,+z
bottom(z=0),37,38,3750.0,3850.0,100.0,+z
bottom(z=0),37,39,3750.0,3950.0,100.0,+z
bottom(z=0),37,40,3750.0,4050.0,100.0,+z
bottom(z=0),37,41,3750.0,4150.0,100.0,+z
bottom(z=0),37,42,3750.0,4250.0,100.0,+z
bottom(z=0),37,43,3750.0,4350.0,100.0,+z
bottom(z=0),37,44,3750.0,4450.0,100.0,+z
bottom(z=0),37,45,3750.0,4550.0,100.0,+z
bottom(z=0),37,46,3750.0,4650.0,100.0,+z
bottom(z=0),37,47,3750.0,4750.0,100.0,+z
bottom(z=0),37,48,3750.0,4850.0,100.0,+z
bottom(z=0),37,49,3750.0,4950.0,100.0,+z
bottom(z=0),37,50,3750.0,5050.0,100.0,+z
bottom(z=0),37,51,3750.0,5150.0,100.0,+z
bottom(z=0),37,52,3750.0,5250.0,100.0,+z
bottom(z=0),37,53,3750.0,5350.0,100.0,+z
bottom(z=0),37,54,3750.0,5450.0,100.0,+z
bottom(z=0),37,55,3750.0,5550.0,100.0,+z
bottom(z=0),37,56,3750.0,5650.0,100.0,+z
bottom(z=0),37,57,3750.0,5750.0,100.0,+z
bottom(z=0),37,58,3750.0,5850.0,100.0,+z
bottom(z=0),37,59,3750.0,5950.0,100.0,+z
bottom(z=0),37,60,3750.0,6050.0,100.0,+z
bottom(z=0),37,61,3750.0,6150.0,100.0,+z
bottom(z=0),37,62,3750.0,6250.0,100.0,+z
bottom(z=0),37,63,3750.0,6350.0,100.0,+z
bottom(z=0),37,64,3750.0,6450.0,100.0,+z
bottom(z=0),37,65,3750.0,6550.0,100.0,+z
bottom(z=0),37,66,3750.0,6650.0,100.0,+z
bottom(z=0),37,67,3750.0,6750.0,100.0,+z
bottom(z=0),37,68,3750.0,6850.0,100.0,+z
bottom(z=0),37,69,3750.0,6950.0,100.0,+z
bottom(z=0),37,70,3750.0,7050.0,100.0,+z
bottom(z=0),37,71,3750.0,7150.0,100.0,+z
bottom(z=0),37,72,3750.0,7250.0,100.0,+z
bottom(z=0),37,73,3750.0,7350.0,100.0,+z
bottom(z=0),37,74,3750.0,7450.0,100.0,+z
bottom(z=0),38,0,3850.0,50.0,100.0,+z
bottom(z=0),38,1,3850.0,150.0,100.0,+z
bottom(z=0),38,2,3850.0,250.0,100.0,+z
bottom(z=0),38,3,3850.0,350.0,100.0,+z
bottom(z=0),38,4,3850.0,450.0,100.0,+z
bottom(z=0),38,5,3850.0,550.0,100.0,+z
bottom(z=0),38,6,3850.0,650.0,100.0,+z
bottom(z=0),38,7,3850.0,750.0,100.0,+z
bottom(z=0),38,8,3850.0,850.0,100.0,+z
bottom(z=0),38,9,3850.0,950.0,100.0,+z
bottom(z=0),38,10,3850.0,1050.0,100.0,+z
bottom(z=0),38,11,3850.0,1150.0,100.0,+z
bottom(z=0),38,12,3850.0,1250.0,100.0,+z
bottom(z=0),38,13,3850.0,1350.0,100.0,+z
bottom(z=0),38,14,3850.0,1450.0,100.0,+z
bottom(z=0),38,15,3850.0,1550.0,100.0,+z
bottom(z=0),38,16,3850.0,1650.0,100.0,+z
bottom(z=0),38,17,3850.0,1750.0,100.0,+z
bottom(z=0),38,18,3850.0,1850.0,100.0,+z
bottom(z=0),38,19,3850.0,1950.0,100.0,+z
bottom(z=0),38,20,3850.0,2050.0,100.0,+z
bottom(z=0),38,21,3850.0,2150.0,100.0,+z
bottom(z=0),38,22,3850.0,2250.0,100.0,+z
bottom(z=0),38,23,3850.0,2350.0,100.0,+z
bottom(z=0),38,24,3850.0,2450.0,100.0,+z
bottom(z=0),38,25,3850.0,2550.0,100.0,+z
bottom(z=0),38,26,3850.0,2650.0,100.0,+z
bottom(z=0),38,27,3850.0,2750.0,100.0,+z
bottom(z=0),38,28,3850.0,2850.0,100.0,+z
bottom(z=0),38,29,3850.0,2950.0,100.0,+z
bottom(z=0),38,30,3850.0,3050.0,100.0,+z
bottom(z=0),38,31,3850.0,3150.0,100.0,+z
bottom(z=0),38,32,3850.0,3250.0,100.0,+z
bottom(z=0),38,33,3850.0,3350.0,100.0,+z
bottom(z=0),38,34,3850.0,3450.0,100.0,+z
bottom(z=0),38,35,3850.0,3550.0,100.0,+z
bottom(z=0),38,36,3850.0,3650.0,100.0,+z
bottom(z=0),38,37,3850.0,3750.0,100.0,+z
bottom(z=0),38,38,3850.0,3850.0,100.0,+z
bottom(z=0),38,39,3850.0,3950.0,100.0,+z
bottom(z=0),38,40,3850.0,4050.0,100.0,+z
bottom(z=0),38,41,3850.0,4150.0,100.0,+z
bottom(z=0),38,42,3850.0,4250.0,100.0,+z
bottom(z=0),38,43,3850.0,4350.0,100.0,+z
bottom(z=0),38,44,3850.0,4450.0,100.0,+z
bottom(z=0),38,45,3850.0,4550.0,100.0,+z
bottom(z=0),38,46,3850.0,4650.0,100.0,+z
bottom(z=0),38,47,3850.0,4750.0,100.0,+z
bottom(z=0),38,48,3850.0,4850.0,100.0,+z
bottom(z=0),38,49,3850.0,4950.0,100.0,+z
bottom(z=0),38,50,3850.0,5050.0,100.0,+z
bottom(z=0),38,51,3850.0,5150.0,100.0,+z
bottom(z=0),38,52,3850.0,5250.0,100.0,+z
bottom(z=0),38,53,3850.0,5350.0,100.0,+z
bottom(z=0),38,54,3850.0,5450.0,100.0,+z
bottom(z=0),38,55,3850.0,5550.0,100.0,+z
bottom(z=0),38,56,3850.0,5650.0,100.0,+z
bottom(z=0),38,57,3850.0,5750.0,100.0,+z
bottom(z=0),38,58,3850.0,5850.0,100.0,+z
bottom(z=0),38,59,3850.0,5950.0,100.0,+z
bottom(z=0),38,60,3850.0,6050.0,100.0,+z
bottom(z=0),38,61,3850.0,6150.0,100.0,+z
bottom(z=0),38,62,3850.0,6250.0,100.0,+z
bottom(z=0),38,63,3850.0,6350.0,100.0,+z
bottom(z=0),38,64,3850.0,6450.0,100.0,+z
bottom(z=0),38,65,3850.0,6550.0,100.0,+z
bottom(z=0),38,66,3850.0,6650.0,100.0,+z
bottom(z=0),38,67,3850.0,6750.0,100.0,+z
bottom(z=0),38,68,3850.0,6850.0,100.0,+z
bottom(z=0),38,69,3850.0,6950.0,100.0,+z
bottom(z=0),38,70,3850.0,7050.0,100.0,+z
bottom(z=0),38,71,3850.0,7150.0,100.0,+z
bottom(z=0),38,72,3850.0,7250.0,100.0,+z
bottom(z=0),38,73,3850.0,7350.0,100.0,+z
bottom(z=0),38,74,3850.0,7450.0,100.0,+z
bottom(z=0),39,0,3950.0,50.0,100.0,+z
bottom(z=0),39,1,3950.0,150.0,100.0,+z
bottom(z=0),39,2,3950.0,250.0,100.0,+z
bottom(z=0),39,3,3950.0,350.0,100.0,+z
bottom(z=0),39,4,3950.0,450.0,100.0,+z
bottom(z=0),39,5,3950.0,550.0,100.0,+z
bottom(z=0),39,6,3950.0,650.0,100.0,+z
bottom(z=0),39,7,3950.0,750.0,100.0,+z
bottom(z=0),39,8,3950.0,850.0,100.0,+z
bottom(z=0),39,9,3950.0,950.0,100.0,+z
bottom(z=0),39,10,3950.0,1050.0,100.0,+z
bottom(z=0),39,11,3950.0,1150.0,100.0,+z
bottom(z=0),39,12,3950.0,1250.0,100.0,+z
bottom(z=0),39,13,3950.0,1350.0,100.0,+z
bottom(z=0),39,14,3950.0,1450.0,100.0,+z
bottom(z=0),39,15,3950.0,1550.0,100.0,+z
bottom(z=0),39,16,3950.0,1650.0,100.0,+z
bottom(z=0),39,17,3950.0,1750.0,100.0,+z
bottom(z=0),39,18,3950.0,1850.0,100.0,+z
bottom(z=0),39,19,3950.0,1950.0,100.0,+z
bottom(z=0),39,20,3950.0,2050.0,100.0,+z
bottom(z=0),39,21,3950.0,2150.0,100.0,+z
bottom(z=0),39,22,3950.0,2250.0,100.0,+z
bottom(z=0),39,23,3950.0,2350.0,100.0,+z
bottom(z=0),39,24,3950.0,2450.0,100.0,+z
bottom(z=0),39,25,3950.0,2550.0,100.0,+z
bottom(z=0),39,26,3950.0,2650.0,100.0,+z
bottom(z=0),39,27,3950.0,2750.0,100.0,+z
bottom(z=0),39,28,3950.0,2850.0,100.0,+z
bottom(z=0),39,29,3950.0,2950.0,100.0,+z
bottom(z=0),39,30,3950.0,3050.0,100.0,+z
bottom(z=0),39,31,3950.0,3150.0,100.0,+z
bottom(z=0),39,32,3950.0,3250.0,100.0,+z
bottom(z=0),39,33,3950.0,3350.0,100.0,+z
bottom(z=0),39,34,3950.0,3450.0,100.0,+z
bottom(z=0),39,35,3950.0,3550.0,100.0,+z
bottom(z=0),39,36,3950.0,3650.0,100.0,+z
bottom(z=0),39,37,3950.0,3750.0,100.0,+z
bottom(z=0),39,38,3950.0,3850.0,100.0,+z
bottom(z=0),39,39,3950.0,3950.0,100.0,+z
bottom(z=0),39,40,3950.0,4050.0,100.0,+z
bottom(z=0),39,41,3950.0,4150.0,100.0,+z
bottom(z=0),39,42,3950.0,4250.0,100.0,+z
bottom(z=0),39,43,3950.0,4350.0,100.0,+z
bottom(z=0),39,44,3950.0,4450.0,100.0,+z
bottom(z=0),39,45,3950.0,4550.0,100.0,+z
bottom(z=0),39,46,3950.0,4650.0,100.0,+z
bottom(z=0),39,47,3950.0,4750.0,100.0,+z
bottom(z=0),39,48,3950.0,4850.0,100.0,+z
bottom(z=0),39,49,3950.0,4950.0,100.0,+z
bottom(z=0),39,50,3950.0,5050.0,100.0,+z
bottom(z=0),39,51,3950.0,5150.0,100.0,+z
bottom(z=0),39,52,3950.0,5250.0,100.0,+z
bottom(z=0),39,53,3950.0,5350.0,100.0,+z
bottom(z=0),39,54,3950.0,5450.0,100.0,+z
bottom(z=0),39,55,3950.0,5550.0,100.0,+z
bottom(z=0),39,56,3950.0,5650.0,100.0,+z
bottom(z=0),39,57,3950.0,5750.0,100.0,+z
bottom(z=0),39,58,3950.0,5850.0,100.0,+z
bottom(z=0),39,59,3950.0,5950.0,100.0,+z
bottom(z=0),39,60,3950.0,6050.0,100.0,+z
bottom(z=0),39,61,3950.0,6150.0,100.0,+z
bottom(z=0),39,62,3950.0,6250.0,100.0,+z
bottom(z=0),39,63,3950.0,6350.0,100.0,+z
bottom(z=0),39,64,3950.0,6450.0,100.0,+z
bottom(z=0),39,65,3950.0,6550.0,100.0,+z
bottom(z=0),39,66,3950.0,6650.0,100.0,+z
bottom(z=0),39,67,3950.0,6750.0,100.0,+z
bottom(z=0),39,68,3950.0,6850.0,100.0,+z
bottom(z=0),39,69,3950.0,6950.0,100.0,+z
bottom(z=0),39,70,3950.0,7050.0,100.0,+z
bottom(z=0),39,71,3950.0,7150.0,100.0,+z
bottom(z=0),39,72,3950.0,7250.0,100.0,+z
bottom(z=0),39,73,3950.0,7350.0,100.0,+z
bottom(z=0),39,74,3950.0,7450.0,100.0,+z
bottom(z=0),40,0,4050.0,50.0,100.0,+z
bottom(z=0),40,1,4050.0,150.0,100.0,+z
bottom(z=0),40,2,4050.0,250.0,100.0,+z
bottom(z=0),40,3,4050.0,350.0,100.0,+z
bottom(z=0),40,4,4050.0,450.0,100.0,+z
bottom(z=0),40,5,4050.0,550.0,100.0,+z
bottom(z=0),40,6,4050.0,650.0,100.0,+z
bottom(z=0),40,7,4050.0,750.0,100.0,+z
bottom(z=0),40,8,4050.0,850.0,100.0,+z
bottom(z=0),40,9,4050.0,950.0,100.0,+z
bottom(z=0),40,10,4050.0,1050.0,100.0,+z
bottom(z=0),40,11,4050.0,1150.0,100.0,+z
bottom(z=0),40,12,4050.0,1250.0,100.0,+z
bottom(z=0),40,13,4050.0,1350.0,100.0,+z
bottom(z=0),40,14,4050.0,1450.0,100.0,+z
bottom(z=0),40,15,4050.0,1550.0,100.0,+z
bottom(z=0),40,16,4050.0,1650.0,100.0,+z
bottom(z=0),40,17,4050.0,1750.0,100.0,+z
bottom(z=0),40,18,4050.0,1850.0,100.0,+z
bottom(z=0),40,19,4050.0,1950.0,100.0,+z
bottom(z=0),40,20,4050.0,2050.0,100.0,+z
bottom(z=0),40,21,4050.0,2150.0,100.0,+z
bottom(z=0),40,22,4050.0,2250.0,100.0,+z
bottom(z=0),40,23,4050.0,2350.0,100.0,+z
bottom(z=0),40,24,4050.0,2450.0,100.0,+z
bottom(z=0),40,25,4050.0,2550.0,100.0,+z
bottom(z=0),40,26,4050.0,2650.0,100.0,+z
bottom(z=0),40,27,4050.0,2750.0,100.0,+z
bottom(z=0),40,28,4050.0,2850.0,100.0,+z
bottom(z=0),40,29,4050.0,2950.0,100.0,+z
bottom(z=0),40,30,4050.0,3050.0,100.0,+z
bottom(z=0),40,31,4050.0,3150.0,100.0,+z
bottom(z=0),40,32,4050.0,3250.0,100.0,+z
bottom(z=0),40,33,4050.0,3350.0,100.0,+z
bottom(z=0),40,34,4050.0,3450.0,100.0,+z
bottom(z=0),40,35,4050.0,3550.0,100.0,+z
bottom(z=0),40,36,4050.0,3650.0,100.0,+z
bottom(z=0),40,37,4050.0,3750.0,100.0,+z
bottom(z=0),40,38,4050.0,3850.0,100.0,+z
bottom(z=0),40,39,4050.0,3950.0,100.0,+z
bottom(z=0),40,40,4050.0,4050.0,100.0,+z
bottom(z=0),40,41,4050.0,4150.0,100.0,+z
